t_int,feedin_atnode_kW,demand_atnode_kW,max_demand_feedin_atnode_kW,feedin_atnode_taken_kW,feedin_atnode_loss_kW,iter,scen
4920,0.0,11113.463869085279,11113.463869085279,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4921,0.0,10737.831728562103,10737.831728562103,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4922,0.0,10105.311448681487,10105.311448681487,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4923,0.0,8120.094880445638,8120.094880445638,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4924,0.0,7251.733657230993,7251.733657230993,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4925,0.0,6971.075169345189,6971.075169345189,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4926,90.89679760641326,6294.132843557133,6294.6476213152155,90.89679760641326,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4927,1507.3396627647319,6344.326651245822,6378.366923892151,1507.3396627647319,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4928,3393.163977115636,6925.952826972732,7347.958132087121,3393.163977115636,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4929,5168.816600637243,9213.240638390998,9930.11772137885,5168.816600637243,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4930,6966.010243641121,9617.59807863345,11258.339264173728,6966.010243641121,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4931,8388.258596270625,10657.615262962372,13038.758153768751,8388.258596270625,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4932,6933.243744292901,14124.66211584184,14858.585941725147,6933.243744292901,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4933,5697.959286697004,19233.80187543703,19431.36023507979,5697.959286697004,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4934,5510.275308700932,14255.63052329953,14625.242441378326,5510.275308700932,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4935,4855.140694449644,12608.763484942323,12982.642850719172,4855.140694449644,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4936,4805.3833244908055,11740.746054508714,12213.338504933725,4805.3833244908055,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4937,3272.6419674520134,10395.063852818745,10548.367634339485,3272.6419674520134,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4938,1614.3587097311524,9334.891948862873,9361.565314813459,1614.3587097311524,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4939,723.705239537384,12970.095994982184,12978.609801797786,723.705239537384,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4940,47.452238372785224,13941.766988818135,13942.18172263364,47.452238372785224,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4941,0.0,12714.325160437362,12714.325160437362,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4942,0.0,13844.117670126652,13844.117670126652,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4943,0.0,13190.081500942473,13190.081500942473,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4944,0.0,15734.473543662867,15734.473543662867,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4945,0.0,11843.652935827871,11843.652935827871,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4946,0.0,9148.163406638314,9148.163406638314,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4947,0.0,7889.191632688864,7889.191632688864,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4948,0.0,7842.183829125384,7842.183829125384,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4949,0.0,6888.334696423668,6888.334696423668,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4950,1.2678005692267624,6500.2544754787905,6500.2544754787905,1.2678005692267624,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4951,879.4536212622712,6443.107066525018,6457.920876450989,879.4536212622712,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4952,2863.8733151416386,6484.145038005493,6776.815624486299,2863.8733151416386,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4953,5059.544540744502,8084.620926078558,9002.1760428142,5059.544540744502,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4954,7066.623652623255,9052.093571187883,10952.897181318325,7066.623652623255,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4955,8165.950240580916,9168.665913146295,12015.934644157116,8165.950240580916,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4956,6990.168258064881,12611.680509803466,13571.598791680553,6990.168258064881,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4957,4734.13715074923,12564.40574253573,12868.651964128068,4734.13715074923,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4958,5828.524983254438,11852.825364339325,12818.237065914433,5828.524983254438,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4959,4679.202575144024,11909.357813594486,12397.67018423958,4679.202575144024,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4960,4312.42317205245,10994.6338164533,11472.229608286827,4312.42317205245,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4961,3489.1369955433393,11319.543244564833,11498.926516786345,3489.1369955433393,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4962,1932.1827931364785,11566.892468182214,11599.270905265617,1932.1827931364785,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4963,896.7925787913044,15630.33408255888,15642.971385191113,896.7925787913044,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4964,1.2809163481298225,14480.237417101993,14480.237417101993,1.2809163481298225,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4965,0.0,21698.627529472968,21698.627529472968,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4966,0.0,15054.668580548849,15054.668580548849,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4967,0.0,14761.30043522164,14761.30043522164,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4968,0.0,12492.279958567413,12492.279958567413,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4969,0.0,10052.532145121633,10052.532145121633,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4970,0.0,8034.332061846783,8034.332061846783,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4971,0.0,7219.022230515399,7219.022230515399,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4972,0.0,6689.043790452775,6689.043790452775,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4973,0.0,6426.528200910121,6426.528200910121,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4974,20.486096307402875,6031.020834476723,6031.163339908105,20.486096307402875,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4975,978.525699314214,6471.794165733643,6489.165900603908,978.525699314214,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4976,332.93799174946275,6866.007111697684,6868.627501686337,332.93799174946275,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4977,1745.3143958203518,8089.227008808646,8128.702243506234,1745.3143958203518,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4978,3428.557140845802,8776.767624977081,9029.36230082323,3428.557140845802,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4979,5408.1270195510815,10114.695395345883,10901.235007236583,5408.1270195510815,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4980,5600.7096568726165,12473.066068516284,12997.653484202921,5600.7096568726165,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4981,5895.726146338055,14601.477681298771,15007.454907220226,5895.726146338055,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4982,4567.655225053018,11933.35027848897,12328.4368010755,4567.655225053018,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4983,4968.477546510956,14768.620448172342,14975.402084117832,4968.477546510956,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4984,4043.84136950699,12934.875300912863,13076.279777043821,4043.84136950699,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4985,2724.3470202149274,11027.678874981793,11093.934898306277,2724.3470202149274,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4986,2127.1409194787307,13062.6957700494,13103.012280349336,2127.1409194787307,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4987,953.678628912662,13600.267041348658,13615.771706527476,953.678628912662,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4988,0.532777802966657,15122.151916942015,15122.151916942015,0.532777802966657,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4989,0.0,15306.207062822388,15306.207062822388,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4990,0.0,18487.541112237723,18487.541112237723,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4991,0.0,15678.910070087288,15678.910070087288,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4992,0.0,12457.950105853317,12457.950105853317,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4993,0.0,9566.57816566627,9566.57816566627,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4994,0.0,8172.598108657664,8172.598108657664,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4995,0.0,7275.373634775014,7275.373634775014,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4996,0.0,6657.432000184343,6657.432000184343,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4997,0.0,6227.237294939229,6227.237294939229,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4998,50.298973689657736,6195.579217161583,6195.903847920078,50.298973689657736,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4999,1416.1346880245035,6504.014388928731,6535.820362460562,1416.1346880245035,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5000,3171.9061883288573,7065.713552149079,7400.1668538433505,3171.9061883288573,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5001,4881.548538109277,8250.624120226103,9067.89877635558,4881.548538109277,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5002,6175.229029928984,8397.61620084146,9989.212964244129,6175.229029928984,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5003,8031.721898972966,10413.104346627393,12590.931693862689,8031.721898972966,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5004,7833.896665729691,12111.898746906149,13606.504443569089,7833.896665729691,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5005,8473.747027414505,11942.617026066819,14016.887357461484,8473.747027414505,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5006,7926.567044015991,11447.711876524625,13460.502021590162,7926.567044015991,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5007,6638.750311145025,11444.897480641266,12710.430680997413,6638.750311145025,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5008,5269.1701288273325,9774.080787628533,10768.624479006576,5269.1701288273325,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5009,3147.0603445740076,9211.289023133551,9413.048946211507,3147.0603445740076,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5010,1340.7607037768757,9893.705982724912,9914.96507993157,1340.7607037768757,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5011,287.9565365256677,13094.740563264759,13097.103362944397,287.9565365256677,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5012,0.0,15099.746615679916,15099.746615679916,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5013,0.0,14662.18168263524,14662.18168263524,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5014,0.0,16274.799124460178,16274.799124460178,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5015,0.0,15624.092956490873,15624.092956490873,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5016,0.0,12724.185769730164,12724.185769730164,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5017,0.0,10867.074894322572,10867.074894322572,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5018,0.0,8769.37174164062,8769.37174164062,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5019,0.0,7592.314610242441,7592.314610242441,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5020,0.0,6804.494587055006,6804.494587055006,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5021,0.0,6914.4472014214525,6914.4472014214525,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5022,17.799146089072,6325.928341408908,6326.054950772817,17.799146089072,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5023,998.3867158755914,6602.857689393932,6620.869659931908,998.3867158755914,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5024,2055.392102500078,7120.249247046238,7183.719532042607,2055.392102500078,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5025,1734.1037253240825,9239.391289923107,9282.731450152922,1734.1037253240825,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5026,2830.3230676493804,10831.610721672783,10918.596743181444,2830.3230676493804,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5027,6206.0926395063,9452.837023492373,10783.665393261623,6206.0926395063,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5028,7318.766237948255,15540.468034724136,16192.2910324719,7318.766237948255,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5029,4913.332115659192,13276.441771280382,13563.198611360398,4913.332115659192,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5030,2190.559601728603,15027.883105103665,15066.002030369915,2190.559601728603,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5031,2435.2740037010612,12645.02495324366,12692.523325066342,2435.2740037010612,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5032,3235.8173316011716,9954.107256326572,10114.946051222816,3235.8173316011716,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5033,2545.449302134682,10573.900089045803,10635.385017446066,2545.449302134682,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5034,1593.7555355607171,12228.024796303594,12254.352606781385,1593.7555355607171,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5035,1009.9110030350948,13723.946616472917,13736.915037362356,1009.9110030350948,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5036,3.8125865897497846,14964.99898632517,14964.99898632517,3.8125865897497846,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5037,0.0,15623.399766375918,15623.399766375918,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5038,0.0,16022.715362504954,16022.715362504954,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5039,0.0,16439.75171535185,16439.75171535185,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5040,0.0,12326.556850038325,12326.556850038325,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5041,0.0,9488.472208125193,9488.472208125193,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5042,0.0,8024.435333822399,8024.435333822399,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5043,0.0,7253.657469496068,7253.657469496068,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5044,0.0,6638.189465394041,6638.189465394041,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5045,0.0,6441.09672928257,6441.09672928257,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5046,18.612990881095175,6431.272329031731,6431.401938611822,18.612990881095175,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5047,1058.9000567697842,7110.604291754201,7130.88527481357,1058.9000567697842,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5048,3023.2897421461025,8092.23041640275,8258.620725733543,3023.2897421461025,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5049,4948.6800546533805,9352.66667032643,9939.768411324934,4948.6800546533805,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5050,6748.562451958118,9428.88106479501,10920.83466014851,6748.562451958118,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5051,6180.349965252485,10126.557247300758,11221.698708548762,6180.349965252485,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5052,5656.0520512167295,11967.566460289334,12546.238056678092,5656.0520512167295,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5053,6290.996719363371,12426.39403064621,13207.105633334595,6290.996719363371,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5054,6453.256575999771,11242.260149949489,12501.044967582731,6453.256575999771,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5055,5457.95656099309,12165.932417615113,12769.294148585122,5457.95656099309,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5056,4872.850083523671,10794.512750841965,11337.381388779493,4872.850083523671,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5057,3301.810398478697,8852.007807469176,9142.651749249722,3301.810398478697,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5058,1200.447949697302,9054.62424241396,9072.45586854722,1200.447949697302,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5059,649.2427691225475,10315.323021920543,10320.279424646096,649.2427691225475,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5060,29.37627176270819,10650.6789426706,10650.922970147516,29.37627176270819,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5061,0.0,12442.644294585474,12442.644294585474,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5062,0.0,12652.578225358759,12652.578225358759,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5063,0.0,12878.862779430521,12878.862779430521,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5064,0.0,12350.755659688532,12350.755659688532,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5065,0.0,11097.685205202353,11097.685205202353,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5066,0.0,9294.124150992036,9294.124150992036,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5067,0.0,7868.8472553816255,7868.8472553816255,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5068,0.0,6865.793803809358,6865.793803809358,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5069,0.0,7046.117084101745,7046.117084101745,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5070,16.702367399279172,6434.088458618926,6434.204785679721,16.702367399279172,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5071,1252.699283206257,6427.862823689971,6453.457635196733,1252.699283206257,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5072,2848.4685068322106,7217.188407521798,7423.062323491043,2848.4685068322106,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5073,4931.728719244179,8272.808320843964,9156.955400572258,4931.728719244179,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5074,6571.93214086943,8919.405756273718,10670.336444743323,6571.93214086943,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5075,7569.684954449371,9948.225877096937,12081.53760296844,7569.684954449371,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5076,6671.41515957815,11528.23126580483,12647.739154466466,6671.41515957815,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5077,5902.294705285498,12726.305147417947,13344.307402139948,5902.294705285498,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5078,5083.755671671639,12351.25473198512,12853.788453483061,5083.755671671639,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5079,3146.576640308321,13083.002739703816,13160.10446165175,3146.576640308321,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5080,3481.6193329881467,11558.909065550288,11695.54393791368,3481.6193329881467,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5081,2725.9260988201404,11367.275905463557,11431.802571509157,2725.9260988201404,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5082,1586.924093518453,11060.869868578544,11086.53994030729,1586.924093518453,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5083,870.8716584340776,11630.683810891658,11640.042356776465,870.8716584340776,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5084,9.47473760194365,11970.411178476787,11970.463423973208,9.47473760194365,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5085,0.0,14038.884071464148,14038.884071464148,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5086,0.0,16707.67865740891,16707.67865740891,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5087,0.0,14798.423471834056,14798.423471834056,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5088,0.0,12920.992928294934,12920.992928294934,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5089,0.0,9900.944565301277,9900.944565301277,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5090,0.0,9389.78590368506,9389.78590368506,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5091,0.0,7401.546438254426,7401.546438254426,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5092,0.0,6692.067790682453,6692.067790682453,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5093,0.0,6497.448685059626,6497.448685059626,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5094,38.26774569300906,6062.814403082377,6063.185097263928,38.26774569300906,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5095,1416.8024193724873,5963.491088358771,5994.228605517434,1416.8024193724873,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5096,3285.717898107269,5960.571074607891,6503.891637419947,3285.717898107269,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5097,5327.228526901336,7457.4359652983385,8698.750768263802,5327.228526901336,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5098,6933.448954023756,7417.021505646781,9948.927906655776,6933.448954023756,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5099,8413.623562691344,8572.609789735414,11957.262314687203,8413.623562691344,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5100,7086.663947211523,12663.525357444545,13780.098122844029,7086.663947211523,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5101,6262.965194099036,13837.490025293544,14550.60721187952,6262.965194099036,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5102,6793.308389153898,13308.28734744498,14526.866520329055,6793.308389153898,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5103,6207.059991980461,12015.332577579025,13180.09324395731,6207.059991980461,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5104,5860.129053687148,11360.616527211634,12521.80265520993,5860.129053687148,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5105,2553.0621853950774,10927.150751551204,10996.251669856892,2553.0621853950774,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5106,714.0288201335014,10551.33998684204,10555.717219141312,714.0288201335014,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5107,157.89824138145238,11370.93323499627,11372.019661943008,157.89824138145238,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5108,0.07605898247093984,13005.919446634882,13005.919446634882,0.07605898247093984,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5109,0.0,13173.891725783154,13173.891725783154,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5110,0.0,13106.449704799226,13106.449704799226,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5111,0.0,12603.245316458499,12603.245316458499,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5112,0.0,10413.182078012227,10413.182078012227,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5113,0.0,8993.403916155024,8993.403916155024,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5114,0.0,7817.1726151270905,7817.1726151270905,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5115,0.0,7187.960258470544,7187.960258470544,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5116,0.0,6597.782238100715,6597.782238100715,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5117,0.0,6653.582169584411,6653.582169584411,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5118,20.035789512621697,6088.0869807014315,6088.319512361218,20.035789512621697,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5119,984.1681896812402,6022.743350302176,6040.143638741028,984.1681896812402,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5120,2941.156592733424,6016.281063016769,6393.059821083657,2941.156592733424,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5121,5105.986632177265,7134.233942660093,8362.288038236027,5105.986632177265,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5122,6597.595414831234,8389.641369676208,10225.242705514565,6597.595414831234,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5123,8343.517185345678,9061.555307821114,11982.06687647823,8343.517185345678,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5124,8259.150493374256,12952.361146616491,14419.80785070723,8259.150493374256,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5125,8277.083516108167,14799.516527432095,15989.721247148225,8277.083516108167,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5126,7738.146393368015,13751.27708561345,15035.714206593451,7738.146393368015,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5127,7348.408976966296,13039.054201540255,14403.662452932038,7348.408976966296,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5128,6518.248962475637,10831.907035964316,12246.929809866268,6518.248962475637,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5129,4795.081127338638,10506.38535382597,11111.280327047754,4795.081127338638,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5130,2921.1174123367323,12655.66625307666,12719.055491499159,2921.1174123367323,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5131,1167.2214677004192,13174.8421158748,13192.132411188113,1167.2214677004192,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5132,0.7197704629892805,15373.599779067335,15373.599779067335,0.7197704629892805,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5133,0.0,18228.216139042957,18228.216139042957,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5134,0.0,18162.49636171034,18162.49636171034,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5135,0.0,15581.301938822113,15581.301938822113,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5136,0.0,13660.5186615185,13660.5186615185,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5137,0.0,10358.480128423342,10358.480128423342,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5138,0.0,8828.47113398323,8828.47113398323,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5139,0.0,7213.798405873982,7213.798405873982,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
